,Time Interval,Pkts number,Avg pkts interval,Avg pkts size,Inbound pkts,Outbound pkts,In pkts interval,Out pkts interval,In pkts size,Out pkts size,Person
453,226.5s - 227.0s,149,0.003355080805369127,1186.020134228188,87,62,0.005577288220930316,0.007699782163934392,1250.057471264368,1096.1612903225807,1
454,227.0s - 227.5s,143,0.003497818482517483,1187.2167832167831,89,54,0.005569039079545555,0.008702099490566105,1233.247191011236,1111.351851851852,1
455,227.5s - 228.0s,143,0.0035012157272727266,1169.93006993007,84,59,0.0059076265903614915,0.008458125965517113,1220.3095238095239,1098.2033898305085,1
456,228.0s - 228.5s,142,0.0035286939577464814,1162.9084507042253,82,60,0.005938128901234843,0.008280249016949183,1235.878048780488,1063.1833333333334,1
457,228.5s - 229.0s,146,0.0034416191095890405,1211.4109589041095,89,57,0.005572818363636403,0.00880276696428593,1246.7865168539327,1156.1754385964912,1
458,229.0s - 229.5s,128,0.0038573737656249986,1166.09375,68,60,0.006870279388059866,0.008194013694915195,1202.735294117647,1124.5666666666666,1
459,229.5s - 230.0s,115,0.004365015321739129,1104.0434782608695,56,59,0.008193370672727372,0.008424190224138,1108.6785714285713,1099.6440677966102,1
460,230.0s - 230.5s,92,0.005380818119565217,1032.7934782608695,35,57,0.012957023470588403,0.00869404598214274,961.7428571428571,1076.421052631579,1
461,230.5s - 231.0s,112,0.004559595821428572,1133.4285714285713,52,60,0.00861387488235303,0.008254541796610107,1115.1346153846155,1149.2833333333333,1
462,231.0s - 231.5s,126,0.003930506753968254,1164.047619047619,73,53,0.0065286609305559296,0.008587399480769219,1205.4246575342465,1107.0566037735848,1
463,231.5s - 232.0s,137,0.003684606963503651,1180.846715328467,81,56,0.005899187437499976,0.0088747158,1224.2469135802469,1118.0714285714287,1
464,232.0s - 232.5s,129,0.003871467100775193,1152.3720930232557,69,60,0.007052201249999925,0.008301171372881616,1172.304347826087,1129.45,1
465,232.5s - 233.0s,94,0.005302933085106382,1031.6063829787233,37,57,0.012522293944444287,0.008546619446428443,908.0540540540541,1111.8070175438597,1
466,233.0s - 233.5s,91,0.005428837285714288,993.054945054945,35,56,0.01238443050000041,0.008684737672727103,744.4,1148.4642857142858,1
467,233.5s - 234.0s,91,0.005500636560439558,955.2857142857143,33,58,0.01469619193750038,0.008435209122807376,689.3030303030303,1106.6206896551723,1
468,234.0s - 234.5s,93,0.005382563247311827,1056.3118279569892,31,62,0.015385984733333658,0.008040662721311554,955.3870967741935,1106.774193548387,1
469,234.5s - 235.0s,103,0.004755875029126214,1074.4271844660195,47,56,0.010455109695652462,0.00856090221818187,1033.9148936170213,1108.4285714285713,1
470,235.0s - 235.5s,86,0.006010692104651166,1054.8255813953488,29,57,0.013595234821428295,0.008830106142856968,913.3448275862069,1126.8070175438597,1
471,235.5s - 236.0s,102,0.00485455612745098,1098.5392156862745,47,55,0.010675907195652425,0.008316824222222127,1097.8297872340424,1099.1454545454546,1
472,236.0s - 236.5s,122,0.004114465032786885,1152.0081967213114,67,55,0.007139168924242533,0.008735215277777937,1153.358208955224,1150.3636363636363,1
473,236.5s - 237.0s,115,0.0043529027739130435,1171.7043478260869,56,59,0.008552484763636544,0.008324141620689795,1208.1607142857142,1137.1016949152543,1
474,237.0s - 237.5s,118,0.004169006661016949,1089.364406779661,58,60,0.008082712473684464,0.008154666779660629,1097.0689655172414,1081.9166666666667,1
475,237.5s - 238.0s,135,0.003781819799999999,1170.9185185185186,78,57,0.006252709480519372,0.008671239214285618,1196.1923076923076,1136.3333333333333,1
476,238.0s - 238.5s,114,0.004312703754385966,1162.5877192982457,57,57,0.007879691196428442,0.008773643464285743,1197.6315789473683,1127.5438596491229,1
477,238.5s - 239.0s,115,0.0043550067043478255,1121.9739130434782,57,58,0.008773718267857333,0.008442706719298107,1132.7894736842106,1111.344827586207,1
478,239.0s - 239.5s,101,0.004974865029702968,1138.9405940594058,42,59,0.009788577658536208,0.008483567603448216,1127.857142857143,1146.8305084745762,1
479,239.5s - 240.0s,93,0.005380603709677419,1012.4301075268817,38,55,0.013252043675675862,0.008892188629629429,882.2105263157895,1102.4,1
480,240.0s - 240.5s,86,0.005705630488372092,966.3255813953489,26,60,0.01724446940000007,0.00781286055932182,599.5,1125.2833333333333,1
481,240.5s - 241.0s,119,0.004300852344537817,1118.310924369748,56,63,0.008379753763636122,0.007818622999999728,1157.8214285714287,1083.1904761904761,1
482,241.0s - 241.5s,161,0.003111873863354037,1152.9130434782608,103,58,0.004718183176470794,0.00809135121052631,1212.0194174757282,1047.948275862069,1
483,241.5s - 242.0s,139,0.003534271323741008,1204.2230215827337,85,54,0.005729398666666779,0.008360859150943532,1242.7764705882353,1143.537037037037,1
484,242.0s - 242.5s,151,0.0033300816821192052,1204.4238410596026,93,58,0.00492208005434792,0.008463559912280715,1227.5913978494623,1167.2758620689656,1
485,242.5s - 243.0s,132,0.0037887261136363634,1191.9621212121212,80,52,0.006094297278481178,0.008744502019608018,1249.45,1103.5192307692307,1
486,243.0s - 243.5s,147,0.0034048173673469407,1186.4625850340135,86,61,0.005659410894117614,0.00811751406666635,1227.7325581395348,1128.27868852459,1
487,243.5s - 244.0s,150,0.0033177593533333318,1183.8466666666666,91,59,0.005235566299999859,0.008401994913792864,1216.5714285714287,1133.3728813559321,1
488,244.0s - 244.5s,101,0.005001053603960397,1126.6732673267327,48,53,0.008104766999999714,0.009518706980769091,1084.875,1164.5283018867924,1
489,244.5s - 245.0s,96,0.005236961937499999,913.625,33,63,0.013814603124999714,0.007946866693548637,667.939393939394,1042.3174603174602,1
490,245.0s - 245.5s,99,0.004970417707070709,1169.141414141414,41,58,0.008518004400000478,0.008355650350877571,1202.121951219512,1145.8275862068965,1
491,245.5s - 246.0s,122,0.004103857672131147,1142.1967213114754,64,58,0.007355104126984333,0.008447395666666436,1172.53125,1108.7241379310344,1
492,246.0s - 246.5s,95,0.005253878505263159,1117.0842105263157,38,57,0.013007079945946071,0.00870732992857169,1077.6315789473683,1143.3859649122808,1
493,246.5s - 247.0s,112,0.004219292437499998,1165.7142857142858,56,56,0.006178488563636041,0.00839533670909108,1205.75,1125.6785714285713,1
494,247.0s - 247.5s,157,0.003378382598726114,1178.5796178343949,98,59,0.004213991979381354,0.007987865275862207,1218.1020408163265,1112.9322033898304,1
495,247.5s - 248.0s,120,0.004173157566666665,1139.1833333333334,62,58,0.008053153868852629,0.00844355840350892,1163.5,1113.1896551724137,1
496,248.0s - 248.5s,102,0.0049002595882352935,1087.735294117647,42,60,0.010756514999999852,0.00830310372881359,1015.6904761904761,1138.1666666666667,1
497,248.5s - 249.0s,113,0.004357937061946903,1085.4070796460178,55,58,0.008911817018518722,0.008126207035088017,1049.6,1119.3620689655172,1
498,249.0s - 249.5s,160,0.0031932793062500004,1205.06875,101,59,0.004910050459999979,0.00812411550000022,1236.6930693069307,1150.9322033898304,1
499,249.5s - 250.0s,92,0.005449965891304346,1032.6630434782608,33,59,0.013475762812499958,0.00846537818965487,886.3939393939394,1114.4745762711864,1
500,250.0s - 250.5s,135,0.0036413104444444435,1189.0518518518518,79,56,0.006177566846153728,0.008570514236363765,1242.9493670886077,1113.017857142857,1
501,250.5s - 251.0s,136,0.003684007058823529,1177.0955882352941,79,57,0.006285117564102503,0.008761853214285813,1222.9746835443038,1113.5087719298247,1
502,251.0s - 251.5s,143,0.0035006606853146844,1197.4825174825176,87,56,0.005711335465116199,0.008648067927272636,1240.3908045977012,1130.8214285714287,1
503,251.5s - 252.0s,158,0.0031109565886075965,1183.4746835443038,97,61,0.004906069000000161,0.008022439650000024,1226.0927835051546,1115.704918032787,1
504,252.0s - 252.5s,153,0.0033370331960784305,1139.5228758169935,96,57,0.004956515926315768,0.00792946685714264,1175.4479166666667,1079.017543859649,1
505,252.5s - 253.0s,149,0.0032347730067114086,1200.8724832214766,89,60,0.005354703295454561,0.00799119310169504,1253.3033707865168,1123.1,1
506,253.0s - 253.5s,153,0.003409266398692808,1170.8823529411766,90,63,0.005409348292134888,0.007757302838709829,1229.6444444444444,1086.936507936508,1
507,253.5s - 254.0s,143,0.0034966889370629368,1175.1118881118882,85,58,0.005840330202380934,0.008416010228070323,1203.5176470588235,1133.4827586206898,1
508,254.0s - 254.5s,141,0.0034152152198581574,1178.1205673758866,86,55,0.005551060152940997,0.008728775055555228,1234.953488372093,1089.2545454545455,1
509,254.5s - 255.0s,140,0.003599591435714284,1196.2214285714285,83,57,0.005496614841463519,0.00846335210714295,1249.7831325301204,1118.2280701754387,1
510,255.0s - 255.5s,154,0.003298454045454544,1170.2012987012988,96,58,0.0051708809578946404,0.008614676543859551,1235.3020833333333,1062.448275862069,1
511,255.5s - 256.0s,111,0.004436317747747748,1199.4234234234234,60,51,0.005772402525424067,0.009647805220000123,1257.55,1131.0392156862745,1
512,256.0s - 256.5s,183,0.0027855371857923505,1160.7704918032787,122,61,0.004036206115702589,0.008157653466667133,1204.1639344262296,1073.983606557377,1
513,256.5s - 257.0s,139,0.0036032695251798563,1170.9928057553957,83,56,0.005988153914634123,0.008422699909091204,1223.987951807229,1092.4464285714287,1
514,257.0s - 257.5s,119,0.004129370126050419,1145.764705882353,65,54,0.0061022249375000115,0.00858254413207464,1199.3384615384616,1081.2777777777778,1
515,257.5s - 258.0s,156,0.003274365628205129,1160.2179487179487,96,60,0.00496948632631565,0.00813044127118674,1233.8020833333333,1042.4833333333333,1
516,258.0s - 258.5s,121,0.004112710214876031,1176.9669421487604,67,54,0.007290255515151715,0.00908439673584892,1190.8507462686566,1159.7407407407406,1
517,258.5s - 259.0s,149,0.0031872933489932895,1198.986577181208,91,58,0.004721362733333004,0.008037461508772475,1254.4835164835165,1111.9137931034484,1
518,259.0s - 259.5s,158,0.0033584575189873392,1209.1645569620252,99,59,0.0042762269693879746,0.00838417175862105,1248.5454545454545,1143.084745762712,1
519,259.5s - 260.0s,143,0.0034367579370629354,1164.4405594405594,83,60,0.005865015085365768,0.007817971423729062,1229.301204819277,1074.7166666666667,1
520,260.0s - 260.5s,149,0.003293086852348994,1177.5906040268455,96,53,0.0049572830105262256,0.009053383173076886,1226.4375,1089.1132075471698,1
521,260.5s - 261.0s,151,0.003402271145695365,1210.7152317880796,92,59,0.00535268074725269,0.00833721322413794,1248.358695652174,1152.0169491525423,1
522,261.0s - 261.5s,145,0.003436772006896553,1175.4068965517242,88,57,0.005644726643678255,0.008167405250000164,1235.3863636363637,1082.8070175438597,1
523,261.5s - 262.0s,148,0.003385242033783785,1185.5067567567567,89,59,0.005465780840908833,0.0083274252068969,1241.943820224719,1100.3728813559321,1
524,262.0s - 262.5s,146,0.0034383038904109583,1171.3150684931506,87,59,0.0052540217674416105,0.008471436827586205,1226.2298850574712,1090.3389830508474,1
525,262.5s - 263.0s,142,0.0035375836830985915,1196.225352112676,83,59,0.005986216609755957,0.008139568224137372,1229.0481927710844,1150.050847457627,1
526,263.0s - 263.5s,131,0.0038146531603053427,1191.2442748091603,77,54,0.00647235919736856,0.008907953377358337,1223.8181818181818,1144.7962962962963,1
527,263.5s - 264.0s,158,0.0031046369240506333,1145.9556962025317,96,62,0.0048522999473681536,0.007889424983606294,1196.8854166666667,1067.0967741935483,1
528,264.0s - 264.5s,139,0.0036007502086330932,1180.4244604316548,81,58,0.0060033375874994025,0.008236725982456256,1226.148148148148,1116.5689655172414,1
529,264.5s - 265.0s,113,0.004438998398230089,1161.41592920354,53,60,0.008855208634616273,0.008158033203389967,1206.4150943396226,1121.6666666666667,1
530,265.0s - 265.5s,123,0.0040741540162601625,1151.8536585365853,67,56,0.007446639287878449,0.008037742527273456,1182.4776119402984,1115.2142857142858,1
531,265.5s - 266.0s,129,0.0038813131317829456,1182.5736434108528,69,60,0.007073832661764273,0.008198340762711245,1244.7246376811595,1111.1,1
532,266.0s - 266.5s,150,0.0033415456199999993,1180.2066666666667,93,57,0.005336288717391885,0.008770055589285976,1210.1505376344087,1131.3508771929824,1
533,266.5s - 267.0s,102,0.0049297198823529415,1071.8823529411766,44,58,0.010279018906976753,0.008577371385965043,1041.3863636363637,1095.0172413793102,1
534,267.0s - 267.5s,99,0.004995747565656568,1060.2121212121212,40,59,0.012082702871795484,0.008388997327585912,1015.45,1090.5593220338983,1
535,267.5s - 268.0s,106,0.004766430443396227,1101.6792452830189,47,59,0.01067364245652228,0.008480753517241918,1080.0212765957447,1118.9322033898304,1
536,268.0s - 268.5s,110,0.004562694554545452,1129.918181818182,53,57,0.009238372750000568,0.008773342535713522,1159.0754716981132,1102.8070175438597,1
537,268.5s - 269.0s,113,0.004425479725663717,1127.0619469026549,54,59,0.009411265867925067,0.00787799958620761,1148.0925925925926,1107.8135593220338,1
538,269.0s - 269.5s,131,0.0037489534885496185,1157.3129770992366,71,60,0.006445645842857012,0.008146773389830357,1209.281690140845,1095.8166666666666,1
539,269.5s - 270.0s,152,0.0033028584407894745,1214.7105263157894,94,58,0.005287470505376532,0.008630749315789655,1250.531914893617,1156.655172413793,1
540,270.0s - 270.5s,149,0.003362435879194631,1190.3624161073826,91,58,0.005345356066667111,0.008064663596491372,1236.8021978021977,1117.5,1
541,270.5s - 271.0s,131,0.0038241253969465666,1159.2824427480916,71,60,0.007017726500000013,0.008139555661017057,1208.8450704225352,1100.6333333333334,1
542,271.0s - 271.5s,127,0.003942895251968504,1142.5039370078741,69,58,0.007215489911764487,0.008598542526315893,1190.7971014492753,1085.051724137931,1
543,271.5s - 272.0s,147,0.003406277612244898,1201.095238095238,92,55,0.005392933439560528,0.008907825166666591,1252.8152173913043,1114.581818181818,1
544,272.0s - 272.5s,139,0.0036021588633093527,1159.3741007194244,78,61,0.006236034844156231,0.008172439833332608,1206.2948717948718,1099.377049180328,1
545,272.5s - 273.0s,138,0.00363037444927536,1196.7173913043478,80,58,0.00596229315189841,0.008650153824561855,1245.15,1129.9137931034484,1
546,273.0s - 273.5s,136,0.0036868199632352928,1175.8455882352941,78,58,0.006385589480519141,0.008463262491228593,1234.7307692307693,1096.655172413793,1
547,273.5s - 274.0s,144,0.003417727958333333,1191.1805555555557,86,58,0.005513929352941084,0.008466289175438553,1240.6279069767443,1117.8620689655172,1
548,274.0s - 274.5s,150,0.0033320469466666673,1194.26,92,58,0.004842481824175843,0.008590813350876584,1229.5652173913043,1138.2586206896551,1
549,274.5s - 275.0s,151,0.003366102350993376,1140.23178807947,87,64,0.0058015542209302615,0.007726662238095316,1205.4022988505747,1051.640625,1
550,275.0s - 275.5s,134,0.0036924436716417918,1190.858208955224,79,55,0.005573427974358316,0.009065558759258633,1227.7721518987341,1137.8363636363636,1
551,275.5s - 276.0s,140,0.0035684373214285724,1152.65,80,60,0.006091119291139404,0.007847150694915707,1208.7375,1077.8666666666666,1
552,276.0s - 276.5s,142,0.003529392816901406,1193.119718309859,85,57,0.005725123142857076,0.00877066723214272,1242.6352941176472,1119.280701754386,1
553,276.5s - 277.0s,123,0.004080712203252032,1156.3658536585365,65,58,0.006567585671874987,0.00848957994736765,1159.3538461538462,1153.0172413793102,1
554,277.0s - 277.5s,149,0.0033525263691275174,1175.3422818791946,88,61,0.005640418827586122,0.008175907016666883,1220.3068181818182,1110.4754098360656,1
555,277.5s - 278.0s,152,0.0032935663684210545,1189.4934210526317,94,58,0.00516646975268826,0.00843220973684155,1236.9787234042553,1112.5344827586207,1
556,278.0s - 278.5s,144,0.003480594395833335,1195.013888888889,92,52,0.005392683428571327,0.007840966274510293,1228.75,1135.326923076923,1
557,278.5s - 279.0s,154,0.0032510256038961022,1149.577922077922,91,63,0.0054548649888892615,0.007436986032258214,1179.1758241758241,1106.8253968253969,1
558,279.0s - 279.5s,141,0.0035529488014184388,1188.6241134751774,89,52,0.005579181568181985,0.008966227784313498,1256.0898876404494,1073.1538461538462,0
559,279.5s - 280.0s,145,0.0033874689034482765,1188.606896551724,85,60,0.005710214107143061,0.008139195610168773,1224.6823529411765,1137.5,0
560,280.0s - 280.5s,144,0.0033389548958333327,1191.9375,85,59,0.005484857333333555,0.008083660465517587,1235.0823529411764,1129.7796610169491,0
561,280.5s - 281.0s,148,0.003476274047297299,1171.9662162162163,84,64,0.004156246530120447,0.00740284468253906,1241.8690476190477,1080.21875,0
562,281.0s - 281.5s,137,0.0035903974379562055,1185.8759124087592,85,52,0.004054329773809616,0.008247006196078401,1245.7882352941176,1087.9423076923076,0
563,281.5s - 282.0s,160,0.0032300988375000028,1168.83125,98,62,0.004796733639175647,0.007725632967213776,1230.4489795918366,1071.4354838709678,0
564,282.0s - 282.5s,156,0.003208168237179485,1136.871794871795,94,62,0.003772407118279589,0.0075504619672135615,1206.0851063829787,1031.9354838709678,0
565,282.5s - 283.0s,142,0.0035368213450704235,1195.2394366197184,87,55,0.0057241139186046015,0.008165223351851493,1247.0114942528735,1113.3454545454545,0
566,283.0s - 283.5s,136,0.003671918330882353,1182.7573529411766,79,57,0.0061631566538456655,0.007976301214285846,1217.860759493671,1134.1052631578948,0
567,283.5s - 284.0s,90,0.005559832022222223,998.7,30,60,0.012743549862068056,0.008285309677966656,735.2,1130.45,0
568,284.0s - 284.5s,74,0.005877098243243241,954.0,22,52,0.0186079463333342,0.00828866950980437,569.6818181818181,1116.5961538461538,0
569,284.5s - 285.0s,98,0.0056622462551020394,1073.3265306122448,36,62,0.012578608514286316,0.007893110245902335,986.3055555555555,1123.8548387096773,0
570,285.0s - 285.5s,100,0.005039090109999998,1075.91,38,62,0.013234658216216869,0.008030164885245413,1023.7631578947369,1107.8709677419354,0
571,285.5s - 286.0s,92,0.0052245543152173906,1085.6195652173913,40,52,0.010786530153845538,0.008639729901961114,1014.625,1140.2307692307693,0
572,286.0s - 286.5s,87,0.00577470875862069,919.0574712643678,24,63,0.01878903073913099,0.007549223016128288,533.4166666666666,1065.968253968254,0
573,286.5s - 287.0s,97,0.0053282715773195904,1103.8041237113403,37,60,0.010330702500000812,0.007996734322033664,1111.7567567567567,1098.9,0
574,287.0s - 287.5s,109,0.004617304761467888,1150.3761467889908,53,56,0.009207500865384279,0.008661867109090466,1186.2264150943397,1116.4464285714287,0
575,287.5s - 288.0s,128,0.0037651490234374995,1176.4921875,74,54,0.005909221904109678,0.00889547516981175,1227.837837837838,1106.1296296296296,0
576,288.0s - 288.5s,153,0.0034004388366013073,1192.3660130718954,93,60,0.005116770391304069,0.008150225322033217,1231.5698924731182,1131.6,0
577,288.5s - 289.0s,122,0.00403016843442623,1126.6147540983607,65,57,0.007208040374999669,0.008415305839285736,1143.3846153846155,1107.4912280701753,0
578,289.0s - 289.5s,77,0.006521413324675324,957.7662337662338,21,56,0.02034936524999864,0.008873780654545789,568.8571428571429,1103.607142857143,0
579,289.5s - 290.0s,80,0.006333871187500002,930.8,18,62,0.02651948841176644,0.00791700036065553,496.27777777777777,1056.9516129032259,0
580,290.0s - 290.5s,75,0.006438557586666665,1043.64,23,52,0.020045132090909978,0.008799118960783905,851.304347826087,1128.7115384615386,0
581,290.5s - 291.0s,77,0.006631007610389613,987.5584415584416,16,61,0.03071709873333172,0.008148954716666405,588.5,1092.2295081967213,0
582,291.0s - 291.5s,73,0.0069063315753424654,992.0,15,58,0.025773038428574018,0.008672784701753986,462.6666666666667,1128.896551724138,0
583,291.5s - 292.0s,84,0.005965390023809525,962.1547619047619,23,61,0.020508558545453134,0.008183120483333065,547.7826086956521,1118.3934426229507,0
584,292.0s - 292.5s,66,0.007387778439393939,1026.1363636363637,14,52,0.03382566807692036,0.00935727843137204,612.7857142857143,1137.423076923077,0
585,292.5s - 293.0s,91,0.005604446582417582,1034.7912087912089,28,63,0.014456183037035922,0.007862445306451785,831.0,1125.3650793650793,0
586,293.0s - 293.5s,88,0.0053832367159090885,1024.25,31,57,0.014667852833332518,0.007817584982143038,863.9032258064516,1111.4561403508771,0
587,293.5s - 294.0s,90,0.00587875727777778,967.9666666666667,30,60,0.01692119575862166,0.008322284898304711,712.8,1095.55,0
588,294.0s - 294.5s,111,0.004526903423423421,1090.7567567567567,55,56,0.008923984648148505,0.008958355745454066,1089.2545454545455,1092.232142857143,0
589,294.5s - 295.0s,130,0.003836441876923076,1178.7615384615385,77,53,0.006457893144736946,0.008438068692307446,1215.6883116883116,1125.1132075471698,0
590,295.0s - 295.5s,136,0.003616668933823529,1151.9338235294117,76,60,0.006008492520000648,0.008066127033898583,1195.4868421052631,1096.7666666666667,0
591,295.5s - 296.0s,137,0.0037210856496350374,1172.14598540146,78,59,0.0055929745974023495,0.008339382793103556,1222.7820512820513,1105.2033898305085,0
592,296.0s - 296.5s,147,0.003343482108843538,1205.2721088435374,92,55,0.005280395252747474,0.008537447092592217,1247.641304347826,1134.4,0
593,296.5s - 297.0s,148,0.0033856948986486493,1201.1824324324325,91,57,0.0054547274333332195,0.008597403178571637,1244.0549450549452,1132.7368421052631,0
594,297.0s - 297.5s,120,0.004186008208333334,1067.6916666666666,60,60,0.008096096474576379,0.008354035101694605,1059.8166666666666,1075.5666666666666,0
595,297.5s - 298.0s,91,0.00548803568131868,1009.2307692307693,31,60,0.016052767599999622,0.00829325547457683,820.8387096774194,1106.5666666666666,0
596,298.0s - 298.5s,142,0.0035201559295774646,1184.605633802817,83,59,0.0059860832073170295,0.008395351637930083,1232.301204819277,1117.5084745762713,0
597,298.5s - 299.0s,139,0.003543978172661872,1108.3812949640287,77,62,0.006333703368421078,0.007667463672131273,1135.090909090909,1075.2096774193549,0
598,299.0s - 299.5s,93,0.005384402956989248,1090.3118279569892,42,51,0.010725788804877096,0.008437872979999383,1044.2619047619048,1128.235294117647,0
599,299.5s - 300.0s,128,0.003976551078124999,1159.0546875,73,55,0.00626000429166693,0.008575761592592497,1214.5753424657535,1085.3636363636363,0
600,300.0s - 300.5s,148,0.003385053486486486,1198.8918918918919,92,56,0.005283766395604249,0.008179534272727034,1245.1521739130435,1122.892857142857,0
601,300.5s - 301.0s,160,0.003094648112500003,1187.475,97,63,0.005008898114583715,0.007819792290321871,1239.979381443299,1106.6349206349207,0
602,301.0s - 301.5s,152,0.0033360344868421056,1148.203947368421,92,60,0.005281518043956327,0.008260482474576624,1194.8695652173913,1076.65,0
603,301.5s - 302.0s,143,0.0035008342097902104,1215.2447552447552,88,55,0.005636349551723888,0.009108225333332283,1267.3068181818182,1131.9454545454546,0
604,302.0s - 302.5s,135,0.00365578362962963,1158.5185185185185,81,54,0.005508492925000041,0.008743219603773786,1191.0987654320988,1109.648148148148,0
605,302.5s - 303.0s,138,0.0036138962608695635,1179.304347826087,83,55,0.0053785806829261575,0.008877797055554816,1210.8433734939758,1131.709090909091,0
606,303.0s - 303.5s,153,0.0032677049738562103,1177.6470588235295,94,59,0.005275874107527308,0.008111695965517396,1232.1382978723404,1090.8305084745762,0
607,303.5s - 304.0s,142,0.00352950361971831,1182.5140845070423,85,57,0.00572103655952376,0.008614604017856615,1227.7764705882353,1115.017543859649,0
608,304.0s - 304.5s,137,0.0036544158978102192,1184.7591240875913,77,60,0.0064619167763154154,0.008284881016948983,1213.8051948051948,1147.4833333333333,0
609,304.5s - 305.0s,146,0.0034307306712328765,1156.623287671233,85,61,0.005844437511904792,0.008102548016666825,1226.164705882353,1059.72131147541,0
610,305.0s - 305.5s,140,0.003576872414285714,1161.55,89,51,0.0052384386249997306,0.009815643160000036,1180.4606741573034,1128.549019607843,0
611,305.5s - 306.0s,128,0.0039094214999999995,1180.296875,72,56,0.0066172374225351325,0.008281437890909935,1250.9444444444443,1089.4642857142858,0
612,306.0s - 306.5s,151,0.0033119075430463572,1192.569536423841,93,58,0.005117245206521474,0.008586523210526633,1236.6774193548388,1121.844827586207,0
613,306.5s - 307.0s,132,0.0038002518484848476,1145.6363636363637,70,62,0.006816249724637884,0.00789918908196703,1199.2714285714285,1085.0806451612902,0
614,307.0s - 307.5s,86,0.005811961755813953,1023.3372093023256,30,56,0.014201843827585247,0.008763179963635924,765.4,1161.517857142857,0
615,307.5s - 308.0s,92,0.005453162239130436,965.195652173913,31,61,0.016357688233334024,0.00808012038333364,700.3548387096774,1099.7868852459017,0
616,308.0s - 308.5s,67,0.007303474059701493,972.1641791044776,16,51,0.028026349733333216,0.00957832452000048,471.125,1129.3529411764705,0
617,308.5s - 309.0s,77,0.006582462168831167,1017.6233766233767,12,65,0.036417580181819176,0.007641736546874611,446.1666666666667,1123.123076923077,0
618,309.0s - 309.5s,70,0.007172212928571428,1006.4285714285714,13,57,0.036701581250000004,0.008690292660714607,409.3076923076923,1142.6140350877192,0
619,309.5s - 310.0s,69,0.007193801782608696,1000.5652173913044,14,55,0.037067833076924635,0.008507465981481303,541.3571428571429,1117.4545454545455,0
620,310.0s - 310.5s,71,0.00711774057746479,1017.6760563380282,14,57,0.03292480161538309,0.008654122374999977,585.6428571428571,1123.7894736842106,0
621,310.5s - 311.0s,73,0.006582216356164383,1019.7671232876712,14,59,0.02946338046153694,0.008106668120689164,536.5,1134.4406779661017,0
622,311.0s - 311.5s,66,0.007832868863636364,1031.2424242424242,10,56,0.030684626999996252,0.00836080810909049,484.6,1128.857142857143,0
623,311.5s - 312.0s,77,0.00634746061038961,965.8831168831168,18,59,0.027027299058822923,0.008122959724138628,526.0,1100.084745762712,0
624,312.0s - 312.5s,89,0.005559018786516854,1012.9662921348314,26,63,0.014016377400000692,0.007626831354838809,761.2307692307693,1116.857142857143,0
625,312.5s - 313.0s,74,0.006886359418918917,1025.1081081081081,14,60,0.023584053461538936,0.008094573305085097,572.0,1130.8333333333333,0
626,313.0s - 313.5s,84,0.006073029642857146,962.7738095238095,30,54,0.016287285620690234,0.00839320541509435,599.2333333333333,1164.7407407407406,0
627,313.5s - 314.0s,110,0.004442626745454545,1147.1454545454546,52,58,0.006770576333333427,0.008002967087719028,1134.8076923076924,1158.2068965517242,0
628,314.0s - 314.5s,154,0.00325139925974026,1176.5454545454545,95,59,0.003989539574468289,0.00822070782758656,1235.3684210526317,1081.8305084745762,0
629,314.5s - 315.0s,127,0.004021374307086614,1147.3385826771653,70,57,0.00667510049275368,0.007838031839285569,1167.6,1122.4561403508771,0
630,315.0s - 315.5s,70,0.007016118242857144,993.5428571428571,15,55,0.02852875185714408,0.00890662490740763,484.8,1132.290909090909,0
631,315.5s - 316.0s,65,0.00779472643076923,1048.876923076923,9,56,0.05244167087499818,0.008826878818181491,444.8888888888889,1145.9464285714287,0
632,316.0s - 316.5s,71,0.006544653197183097,944.4084507042254,13,58,0.038359150749997184,0.007545341210526172,341.46153846153845,1079.551724137931,0
633,316.5s - 317.0s,76,0.006998082065789476,1024.4605263157894,11,65,0.04910668169999895,0.00754742795312513,427.1818181818182,1125.5384615384614,0
634,317.0s - 317.5s,68,0.007367418000000005,1035.6911764705883,9,59,0.0500702245000042,0.008447742224138343,381.3333333333333,1135.5084745762713,0
635,317.5s - 318.0s,63,0.0077682581587301585,1001.063492063492,11,52,0.04602198289999819,0.008813249568628207,380.90909090909093,1132.25,0
636,318.0s - 318.5s,70,0.0071638839571428565,1000.0285714285715,8,62,0.05572439285713569,0.007784332311475327,328.875,1086.6290322580646,0
637,318.5s - 319.0s,72,0.007097655847222221,998.5972222222222,11,61,0.04402779950000309,0.008115453116666534,398.54545454545456,1106.8032786885246,0
638,319.0s - 319.5s,69,0.007101540768115941,997.3623188405797,11,58,0.04407274449999932,0.008290207684210241,390.1818181818182,1112.5172413793102,0
639,319.5s - 320.0s,76,0.006519916907894735,953.2236842105264,18,58,0.02413296629411581,0.008216379999999733,442.55555555555554,1111.7068965517242,0
640,320.0s - 320.5s,74,0.006822555837837838,1030.972972972973,14,60,0.0315346312307707,0.008045575491525203,490.0,1157.2,0
641,320.5s - 321.0s,69,0.007270109840579711,1010.7826086956521,12,57,0.039146753999995614,0.008341303196428182,493.9166666666667,1119.5964912280701,0
642,321.0s - 321.5s,65,0.007655748523076927,1015.0461538461539,8,57,0.06437302114285005,0.00852161432142903,356.875,1107.421052631579,0
